_id,barcode,brandcode,categorycode,topbrand,brandname,cpgid
5e710dd5ee7f2d0b35b2a193,511111314097,I CAN'T BELIEVE IT'S NOT BUTTER,DAIRY_AND_REFRIGERATED,False,I CAN'T BELIEVE IT'S NOT BUTTER!,5e5ea9cc9c50da1291a6d074
5fcff304be37ce6d53dfc686,511111118008,TEST BRANDCODE @1607463684777,BAKING,False,test brand @1607463684777,5fcff304be37ce6d53dfc683
585a961fe4b03e62d1ce0e76,511111701781,BAKEN-ETS,,True,Baken-Ets,5332f5fbe4b03c9a25efd0ba
5daf472da60b87376833e35e,511111405979,LIBERTE,,False,LIBERTÉ®,5332f5f3e4b03c9a25efd0ae
5dc076e41dda2c0ad7da64ab,511111006251,APPLE CINNAMON CHEERIOS,,False,Apple Cinnamon Cheerios™,53e10d6368abd3c7065097cc
5a5d2695e4b0db471c2d042d,511111700180,ST STEFANUS,,False,St. Stefanus,5332f709e4b03c9a25efd0f1
5332f5ebe4b03c9a25efd0a7,511111304050,,,False,Monster,5332f5ebe4b03c9a25efd0a8
585a9653e4b03e62d1ce0e7b,511111101734,DOLE CHILLED FRUIT JUICES,,False,Dole Chilled Fruit Juices,5332f5fbe4b03c9a25efd0ba
5f35a0bcbe37ce6853cff20b,511111915409,,BAKING,False,test brand @1597350076586,5f35a0bcbe37ce6853cff20a
5332f70ee4b03c9a25efd0f7,511111703822,,,False,Haagen-Dazs,5332f5f3e4b03c9a25efd0ae
592486bfe410d61fcea3d13a,511111700692,SUAVE,,False,SUAVE,5332f5f6e4b03c9a25efd0b4
57ebbed8e4b0ac389136a32e,511111402190,CLASSICO,,False,Classico,559c2234e4b06aca36af13c6
57c08275e4b0718ff5fcb036,511111402473,,,False,Brahma,5332f7a7e4b03c9a25efd134
5fb82a34be37ce522e165ce5,511111717805,STROEHMANN,GROCERY,False,Stroehmann,5fb6b608be37ce522e165cb9
5d66d9016d5f3b6188d4f04a,511111305354,BUBLY,,False,Bubly Sparkling Water,5332f5fbe4b03c9a25efd0ba
5ab152fae4b0be0a89bb0b05,511111004356,1915 BOLTHOUSE FARMS,,False,1915 Bolthouse Farms,5a734034e4b0d58f376be874
5ff75cdfbe37ce1e961f3291,511111018827,TEST BRANDCODE @1610046687624,CANDY_AND_SWEETS,False,test brand @1610046687624,5332fa12e4b03c9a25efd1e7
5ff75cdebe37ce1e961f328d,511111218784,TEST BRANDCODE @1610046686954,BAKING,False,test brand @1610046686954,5ff75cdebe37ce1e961f328c
5ff768d4be37ce1e961f329a,511111518839,TEST BRANDCODE @1610049748079,BAKING,False,test brand @1610049748078,5ff768d4be37ce1e961f3299
5e5ff32bee7f2d0b35b2a190,511111114062,MIRALAX LAXATIVES,HEALTHY_AND_WELLNESS,False,MIRALAX®LAXATIVES,5d9b4f591dda2c6225a284aa
5fd3ae1fbe37ce0d9386bb56,511111318248,TEST BRANDCODE @1607708191128,BAKING,False,test brand @1607708191128,5fd3ae1fbe37ce0d9386bb54
5fd3ae1fbe37ce0d9386bb57,511111818250,TEST BRANDCODE @1607708191160,BAKING,False,test brand @1607708191160,5fd3ae1fbe37ce0d9386bb54
5fd3ae1fbe37ce0d9386bb58,511111018261,TEST BRANDCODE @1607708191197,BAKING,False,test brand @1607708191197,5fd3ae1fbe37ce0d9386bb54
5fd3ae1fbe37ce0d9386bb59,511111518273,TEST BRANDCODE @1607708191721,CANDY_AND_SWEETS,False,test brand @1607708191721,5332fa12e4b03c9a25efd1e7
5fd3ae20be37ce0d9386bb5b,511111718284,,BAKING,False,test brand @1607708192160,5fd3ae20be37ce0d9386bb5a
5fff3aa0be37ce2bb793011a,511111519591,TEST BRANDCODE @1610562208718,BAKING,False,test brand @1610562208718,5fff3aa0be37ce2bb7930116
6000a0c6be37ce2bb793011d,511111619611,TEST BRANDCODE @1610653894219,BAKING,False,test brand @1610653894219,6000a0c6be37ce2bb793011c
5fff3aa0be37ce2bb7930117,511111319566,TEST BRANDCODE @1610562208600,BAKING,False,test brand @1610562208600,5fff3aa0be37ce2bb7930116
5fff3aa0be37ce2bb7930118,511111819578,TEST BRANDCODE @1610562208645,BAKING,False,test brand @1610562208645,5fff3aa0be37ce2bb7930116
5fff3aa1be37ce2bb793011b,511111119609,TEST BRANDCODE @1610562209325,CANDY_AND_SWEETS,False,test brand @1610562209325,5332fa12e4b03c9a25efd1e7
5fff3aa0be37ce2bb7930119,511111019589,TEST BRANDCODE @1610562208680,BAKING,False,test brand @1610562208680,5fff3aa0be37ce2bb7930116
6000b8c3be37ce321363c6c3,511111019701,TEST BRANDCODE @1610660035827,BAKING,False,test brand @1610660035827,6000b8c3be37ce321363c6bf
6000b8c3be37ce321363c6c2,511111419693,TEST BRANDCODE @1610660035788,BAKING,False,test brand @1610660035788,6000b8c3be37ce321363c6bf
6000b8c4be37ce321363c6c4,511111519713,TEST BRANDCODE @1610660036398,CANDY_AND_SWEETS,False,test brand @1610660036398,5332fa12e4b03c9a25efd1e7
60019b82be37ce4f17e558d2,511111219736,TEST BRANDCODE @1610718082494,BAKING,False,test brand @1610718082493,60019b82be37ce4f17e558d1
585a973ee4b03e62d1ce0e97,511111801474,,,False,Tropicana Trop 50,5332f5fbe4b03c9a25efd0ba
552ecc9be4b02ff29f99b214,511111702733,,,False,Valu Time,5459429be4b0bfcb1e864082
580dffa7e4b0f32b2de21383,511111201847,T.G.I. FRIDAY'S,,False,TGI Fridays,559c2234e4b06aca36af13c6
5a5d1d71e4b06ba572cf249c,511111600350,CUSQUENA,,False,Cusquena,5332f709e4b03c9a25efd0f1
5fb6b6e1be37ce522e165cbb,511111517399,ARNOLD,BREAD_AND_BAKERY,False,Arnold ,5fb6b608be37ce522e165cb9
57ebc188e4b0ac389136a343,511111001997,MC CAFE,,False,McCafé,559c2234e4b06aca36af13c6
5afda307e4b03bf01c2a2966,511111404514,O-KE-DOKE,,False,O-Ke-Doke,5a734034e4b0d58f376be874
5fcda494be37ce688e08b0ce,511111517955,TEST BRANDCODE @1607312532260,BAKING,False,test brand @1607312532260,5fcda494be37ce688e08b0cb
5da606c61dda2c3e1416ae87,511111505648,ALKA SELTZER ADULT HEARTBURN CHEWS/ GUMMY/ TAB,,False,ALKA SELTZER® ADULT HEARTBURN CHEWS/ GUMMY/ TAB,53e10d6368abd3c7065097cc
5f19e054be37ce33f74a1672,511111615149,TEST BRANDCODE @1595531348450,BAKING,False,test brand @1595531348450,5f19e054be37ce33f74a166e
5f493dabbe37ce64d0ae36be,511111816058,TEST BRANDCODE @1598635435926,BAKING,False,test brand @1598635435926,5f493dabbe37ce64d0ae36ba
5fd29590be37ce38bbbefb26,511111018056,TEST BRANDCODE @1607636368136,BAKING,False,test brand @1607636368135,5fd29590be37ce38bbbefb25
5f493d85be37ce64d0ae36b2,511111416012,,BAKING,False,test brand @1598635397611,5f493d85be37ce64d0ae36b1
58861c7f4e8d0d20bc42c4fb,511111201281,,,False,Quaker Oatmeal Squares,5332f5fbe4b03c9a25efd0ba
5dd59806a60b870fc613f7ca,511111806387,OATMEAL CRISP,,False,Oatmeal Crisp™ Cereal,5332f5f3e4b03c9a25efd0ae
58861c7e4e8d0d20bc42c4e4,511111101383,,,False,Milwaukee's Best Light,5332f709e4b03c9a25efd0f1
5ff3842abe37ce2c56dacbac,511111818533,,BAKING,False,test brand @1609794602668,5ff3842abe37ce2c56dacbab
5ff3842bbe37ce2c56dacbaf,511111518556,TEST BRANDCODE @1609794603283,BAKING,False,test brand @1609794603283,5ff3842bbe37ce2c56dacbad
5ec2dd58be37ce5234ec36b9,511111614630,PHILLIPS'®DIGESTIVE,HEALTHY_AND_WELLNESS,False,Phillips'®Digestive,5d9b4f591dda2c6225a284aa
6000b8c3be37ce321363c6c1,511111919681,TEST BRANDCODE @1610660035741,BAKING,False,test brand @1610660035741,6000b8c3be37ce321363c6bf
6000b8c4be37ce321363c6c6,511111719724,,BAKING,False,test brand @1610660036852,6000b8c4be37ce321363c6c5
5ff3842bbe37ce2c56dacbae,511111018544,TEST BRANDCODE @1609794603237,BAKING,False,test brand @1609794603236,5ff3842bbe37ce2c56dacbad
5ff3842bbe37ce2c56dacbb1,511111218579,TEST BRANDCODE @1609794603367,BAKING,False,test brand @1609794603367,5ff3842bbe37ce2c56dacbad
5ff3842bbe37ce2c56dacbb0,511111718567,TEST BRANDCODE @1609794603327,BAKING,False,test brand @1609794603327,5ff3842bbe37ce2c56dacbad
5ff3842bbe37ce2c56dacbb2,511111418580,TEST BRANDCODE @1609794603942,CANDY_AND_SWEETS,False,test brand @1609794603941,5332fa12e4b03c9a25efd1e7
5ff73cf9be37ce1e961f3257,511111918592,TEST BRANDCODE @1610038521409,BAKING,False,test brand @1610038521409,5ff73cf9be37ce1e961f3256
60019b82be37ce4f17e558d3,511111419747,TEST BRANDCODE @1610718082601,BAKING,False,test brand @1610718082601,60019b82be37ce4f17e558d1
60019b83be37ce4f17e558d6,511111619772,TEST BRANDCODE @1610718083279,CANDY_AND_SWEETS,False,test brand @1610718083279,5332fa12e4b03c9a25efd1e7
60074261be37ce360be639f6,511111319795,,BAKING,False,test brand @1611088480964,60074260be37ce360be639f5
60019b82be37ce4f17e558d5,511111119760,TEST BRANDCODE @1610718082685,BAKING,False,test brand @1610718082685,60019b82be37ce4f17e558d1
60019b83be37ce4f17e558d8,511111819783,,BAKING,False,test brand @1610718083421,60019b83be37ce4f17e558d7
60019b82be37ce4f17e558d4,511111919759,TEST BRANDCODE @1610718082644,BAKING,False,test brand @1610718082644,60019b82be37ce4f17e558d1
5ff8b5febe37ce4a13986614,511111319122,,BAKING,False,test brand @1610135038186,5ff8b5febe37ce4a13986613
5ff8b5fcbe37ce4a13986612,511111119111,TEST BRANDCODE @1610135036684,CANDY_AND_SWEETS,False,test brand @1610135036684,5332fa12e4b03c9a25efd1e7
5ffe2df8be37ce5e01754c20,511111919193,,BAKING,False,test brand @1610493432606,5ffe2df8be37ce5e01754c1f
5ffe2e38be37ce5e01754c22,511111519201,TEST BRANDCODE @1610493496943,BAKING,False,test brand @1610493496943,5ffe2e38be37ce5e01754c21
5ffe2ca1be37ce5e01754c0e,511111219170,TEST BRANDCODE @1610493089082,CANDY_AND_SWEETS,False,test brand @1610493089082,5332fa12e4b03c9a25efd1e7
5ff8b5fbbe37ce4a13986610,511111019091,TEST BRANDCODE @1610135035614,BAKING,False,test brand @1610135035614,5ff8b5fbbe37ce4a1398660d
5ffe2ce0be37ce5e01754c17,511111419181,,BAKING,False,test brand @1610493152468,5ffe2ce0be37ce5e01754c16
5ff8b5fbbe37ce4a13986611,511111619109,TEST BRANDCODE @1610135035679,BAKING,False,test brand @1610135035679,5ff8b5fbbe37ce4a1398660d
5ff8b5fbbe37ce4a1398660f,511111519089,TEST BRANDCODE @1610135035546,BAKING,False,test brand @1610135035546,5ff8b5fbbe37ce4a1398660d
5ffe2ca0be37ce5e01754c0a,511111819134,TEST BRANDCODE @1610493088287,BAKING,False,test brand @1610493088286,5ffe2ca0be37ce5e01754c09
5ffe2ca0be37ce5e01754c0c,511111519157,TEST BRANDCODE @1610493088459,BAKING,False,test brand @1610493088459,5ffe2ca0be37ce5e01754c09
5ffe2ca0be37ce5e01754c0b,511111019145,TEST BRANDCODE @1610493088421,BAKING,False,test brand @1610493088421,5ffe2ca0be37ce5e01754c09
5ffe2ca0be37ce5e01754c0d,511111719168,TEST BRANDCODE @1610493088494,BAKING,False,test brand @1610493088494,5ffe2ca0be37ce5e01754c09
5ff789d5be37ce786ba0f6a9,511111819066,,BAKING,False,test brand @1610058197026,5ff789d5be37ce786ba0f6a8
5ff789c5be37ce786ba0f6a6,511111119043,TEST BRANDCODE @1610058181760,BAKING,False,test brand @1610058181760,5ff789c5be37ce786ba0f6a2
5ff8b5fbbe37ce4a1398660e,511111319078,TEST BRANDCODE @1610135035332,BAKING,False,test brand @1610135035331,5ff8b5fbbe37ce4a1398660d
5ff789c6be37ce786ba0f6a7,511111619055,TEST BRANDCODE @1610058182453,CANDY_AND_SWEETS,False,test brand @1610058182453,5332fa12e4b03c9a25efd1e7
5ff789c5be37ce786ba0f6a4,511111419020,TEST BRANDCODE @1610058181682,BAKING,False,test brand @1610058181682,5ff789c5be37ce786ba0f6a2
5ff789c5be37ce786ba0f6a5,511111919032,TEST BRANDCODE @1610058181719,BAKING,False,test brand @1610058181719,5ff789c5be37ce786ba0f6a2
5dc07bee1dda2c0ad7da64ac,511111906285,HERSHEYS CEREAL,,False,Hershey's™ Cereal,5332f5f3e4b03c9a25efd0ae
5f441280be37ce5dbe9b7c7f,511111415787,TEST BRANDCODE @1598296704728,BAKING,False,test brand @1598296704728,5f441280be37ce5dbe9b7c7d
58861c7e4e8d0d20bc42c4f5,511111701347,AMP,,False,Amp Energy,53e10d6368abd3c7065097cc
5332f754e4b03c9a25efd112,511111003755,,,False,Fuze,5332f5ebe4b03c9a25efd0a8
5d66d6a2a3a018093ab34727,511111905318,511111905318,,False,Eat This Not That Magazine,5d5d4fd16d5f3b23d1bc7905
592486bde410d61fcea3d120,511111500940,AXE,,False,AXE,5332f5f6e4b03c9a25efd0b4
5f493dabbe37ce64d0ae36bc,511111116035,TEST BRANDCODE @1598635435855,BAKING,False,test brand @1598635435855,5f493dabbe37ce64d0ae36ba
5fc54c0ebe37ce1911dbb3b6,511111617907,TEST BRANDCODE @1606765582946,CANDY_AND_SWEETS,False,test brand @1606765582946,5332fa12e4b03c9a25efd1e7
5332f712e4b03c9a25efd0f8,511111503811,,,False,Kemps,5332f712e4b03c9a25efd0f9
5332f70ae4b03c9a25efd0f4,511111203834,,,False,Barmen,53e10d6368abd3c7065097cc
5f7ba678be37ce23081c5297,511111216933,,BAKING,False,test brand @1601939064752,5f7ba678be37ce23081c5296
5c6d51d695144c607914426f,511111806509,ALEXA-O'S,,True,alexa-o's,5c6d516795144c607914426e
5332f5f4e4b03c9a25efd0af,511111904014,,,False,Frosted Mini-Wheats,5332f5f2e4b03c9a25efd0aa
5da607ef1dda2c3e1416ae89,511111005704,511111005704,,False,Bayer® ASPRIN TAB/ CAPS/ CHEWS,53e10d6368abd3c7065097cc
5f99f720be37ce13da9eaded,511111017172,,BAKING,False,test brand @1603925792078,5f99f720be37ce13da9eadec
5d6417dda3a018514994f42a,511111805069,511111805069,,False,InStyle,5d5d4fd16d5f3b23d1bc7905
57e581dfe4b0ac389136a30e,511111402244,STEEL RESERVE,,False,Steel Reserve,5332f709e4b03c9a25efd0f1
5d603430a3a018514994f423,511111904946,POP WORKS & COMPANY,,False,Pop Works & Company Popcorn,5332f5fbe4b03c9a25efd0ba
5a4d2489e4b0d5c3fd86b67a,511111900498,SABRITONES,,False,SABRITONES,5332f5fbe4b03c9a25efd0ba
5d66def56d5f3b6188d4f052,511111205456,511111205456,,False,TIME Special Edition Magazine,5d5d4fd16d5f3b23d1bc7905
5a5d1ef1e4b0db471c2d0426,511111200314,SURE-JELL,,False,SURE-JELL,559c2234e4b06aca36af13c6
5a5d26c7e4b06ba572cf24a5,511111500179,TERRAPIN,,False,Terrapin,5332f709e4b03c9a25efd0f1
588ba164e4b02187f85cdadf,511111501053,SMART MADE,,False,Smart Made,559c2234e4b06aca36af13c6
5f872bd4be37ce66db5dd983,511111417057,,BAKING,False,test brand @1602694099888,5f872bd3be37ce66db5dd982
5d6415a26d5f3b23d1bc790b,511111405023,511111405023,,False,Coastal Living Magazine,5d5d4fd16d5f3b23d1bc7905
5a8c5ee7e4b07f0a2dac8948,511111404231,LOVE BEAUTY AND PLANET,,False,LOVE BEAUTY AND PLANET,5332f5f6e4b03c9a25efd0b4
5daf2a6b1dda2c3e1416ae91,511111005865,PROTEIN ONE,,False,Protein One™,5332f5f3e4b03c9a25efd0ae
5332f753e4b03c9a25efd110,511111203766,,,False,Sugar Free NOS,5332f5ebe4b03c9a25efd0a8
5d66e03f6d5f3b6188d4f054,511111605492,511111605492,,False,Yoga Journal Magazine,5d5d4fd16d5f3b23d1bc7905
5ea07e02be37ce3e45b6a781,511111414551,,BAKING,False,Show this Brand A,5ea07defbe37ce3e45b6a780
585a9707e4b03e62d1ce0e90,511111501541,,,False,Smartfood Selects,5332f5fbe4b03c9a25efd0ba
5f99f71bbe37ce13da9eade8,511111617136,TEST BRANDCODE @1603925787381,BAKING,False,test brand @1603925787381,5f99f71bbe37ce13da9eade6
57ebc02be4b0ac389136a339,511111002086,KOOL-AID,,False,Kool-Aid,559c2234e4b06aca36af13c6
5332f5f5e4b03c9a25efd0b1,511111203995,,,False,Minute Maid,5332f5ebe4b03c9a25efd0a8
5f7ba645be37ce23081c528b,511111416890,TEST BRANDCODE @1601939013241,BAKING,False,test brand @1601939013241,5f7ba644be37ce23081c5289
58861c7d4e8d0d20bc42c4d7,511111401438,,,False,Velveeta Shells,559c2234e4b06aca36af13c6
5332f7b5e4b03c9a25efd141,511111803447,,,False,Margaritaville,5332f7a7e4b03c9a25efd134
5f403232be37ce5f78d9ed1b,511111615705,,BAKING,False,test brand @1598042674677,5f403232be37ce5f78d9ed1a
5fb81ab9be37ce522e165cdc,511111317715,ABSOLUT® CITRON,BEER_WINE_SPIRITS,False,Absolut® Citron,5fb6d381be37ce522e165cbd
5fb7fa35be37ce522e165cc9,511111717522,AVION R44,BEER_WINE_SPIRITS,False,Avion® R44,5fb6d381be37ce522e165cbd
5332fa79e4b03c9a25efd227,511111102984,,,False,Caffeine-free Coca-Cola,5332f5ebe4b03c9a25efd0a8
5fd2a0bfbe37ce49eb72c0f2,511111418146,TEST BRANDCODE @1607639231710,BAKING,False,test brand @1607639231710,5fd2a0bfbe37ce49eb72c0ef
53501d2ab9237fd7718f9e1b,511111902812,,,False,Screamin Sicilian,53501d2ab9237fd7718f9e1a
5a5d239de4b0db471c2d042a,511111900269,MILLER FORTUNE,,False,Miller Fortune,5332f709e4b03c9a25efd0f1
592486bee410d61fcea3d131,511111900771,LEVER 2000,,False,LEVER 2000,5332f5f6e4b03c9a25efd0b4
5da603a71dda2c3e1416ae82,511111105558,A+D,BABY,False,A+D®,5d9b4f591dda2c6225a284aa
5db3288aee7f2d6de4248977,511111312949,PULLUPS,,True,Pull-Ups,550b2565e4b001d5e9e4146f
5f5bc4f1be37ce17125ac0e7,511111216582,,BAKING,False,test brand @1599849713170,5f5bc4f1be37ce17125ac0e6
5fc54c0abe37ce1911dbb3b2,511111817864,TEST BRANDCODE @1606765578435,BAKING,False,test brand @1606765578434,5fc54c0abe37ce1911dbb3b1
5332f5fbe4b03c9a25efd0bb,511111003960,MOUNTAIN DEW,,False,Mountain Dew,5332f5fbe4b03c9a25efd0ba
57ebc12ce4b0ac389136a33c,511111102052,,,False,Kraft Mayo,559c2234e4b06aca36af13c6
585a9720e4b03e62d1ce0e94,511111101505,SUN CHIPS,,False,Sun Chips,5332f5fbe4b03c9a25efd0ba
5f4bf557be37ce0b4491554e,511111716365,TEST BRANDCODE @1598813527796,CANDY_AND_SWEETS,False,test brand @1598813527796,5332fa12e4b03c9a25efd1e7
592486bfe410d61fcea3d138,511111800712,PURE LEAF Tea Leaves,,False,PURE LEAF Tea Leaves,5332f5f6e4b03c9a25efd0b4
5887a320e4b02187f85cdad8,511111201120,CORN NUTS,,False,Corn Nuts,559c2234e4b06aca36af13c6
57d95753e4b0ac389136a2b3,511111702382,BREAKSTONE'S,,False,Breakstone's,559c2234e4b06aca36af13c6
5a5d263ee4b06ba572cf24a4,511111200192,SPARKS,,False,Sparks,5332f709e4b03c9a25efd0f1
5f4a7a5dbe37ce2d95e65ca2,511111316275,TEST BRANDCODE @1598716509358,BAKING,False,test brand @1598716509357,5f4a7a5bbe37ce2d95e65c9f
5887a143e4b02187f85cdad2,511111301189,MAXWELL HOUSE,,False,Maxwell House,559c2234e4b06aca36af13c6
5332f7b5e4b03c9a25efd142,511111603436,,,False,Beck's,5332f7a7e4b03c9a25efd134
5f5bc4f2be37ce17125ac0ed,511111516637,TEST BRANDCODE @1599849714378,CANDY_AND_SWEETS,False,test brand @1599849714378,5332fa12e4b03c9a25efd1e7
5f4a64e7be37ce17d23b317a,511111716204,TEST BRANDCODE @1598711015496,BAKING,False,test brand @1598711015496,5f4a64e7be37ce17d23b3178
5a5d2b20e4b0db471c2d0434,511111800088,CONTINENTAL SOUP,,False,Continental,5332f5f6e4b03c9a25efd0b4
5e3875f5ee7f2d697e835bcf,511111213925,GARNIER - HAIR COLOR,,False,Garnier - Hair Color,5e28b81cee7f2d697e835bcd
5ec2dc5fbe37ce5234ec36b8,511111114628,AFRIN® NASAL SPRAY,HEALTHY_AND_WELLNESS,False,AFRIN® NASAL SPRAY,5d9b4f591dda2c6225a284aa
5daf4867a60b87376833e35f,511111605980,GOODBELLY,,False,Goodbelly® Probiotics,5332f5f3e4b03c9a25efd0ae
592486bee410d61fcea3d134,511111200758,NEXXUS,,False,NEXXUS,5332f5f6e4b03c9a25efd0b4
5a8c3226e4b07f0a2dac8942,511111004127,V8,,False,V8,5a734034e4b0d58f376be874
55b630a4e4b0d8e685c1421c,511111502654,,,False,Dr. Pepper,55b62995e4b0d8e685c14213
5a5d2ac5e4b06ba572cf24a7,511111300090,COLMAN'S,,False,Colman's,53e10d6368abd3c7065097cc
5a8c344ae4b0ccf165fac9e5,511111704140,PREGO,,False,Prego,5a734034e4b0d58f376be874
5fc54c0bbe37ce1911dbb3b4,511111517887,TEST BRANDCODE @1606765578985,BAKING,False,test brand @1606765578985,5fc54c0abe37ce1911dbb3b1
5e710e03ee7f2d0b35b2a194,511111914105,BRUMMEL & BROWN,DAIRY_AND_REFRIGERATED,False,BRUMMEL & BROWN,5e5ea9cc9c50da1291a6d074
5daf43251dda2c3e1416ae95,511111705956,YQ YOPLAIT,,False,YQ by Yoplait®,5332f5f3e4b03c9a25efd0ae
5d66d597a3a018093ab34726,511111805298,511111805298,,False,Diabetic Living Magazine,5d5d4fd16d5f3b23d1bc7905
5d658ffa6d5f3b23d1bc7914,511111205227,,,False,Diabetic Living Magazine,53e10d6368abd3c7065097cc
5fa98944be37ce239d107102,511111117285,TEST BRANDCODE @1604946244833,BAKING,False,test brand @1604946244833,5fa98944be37ce239d1070ff
5da6076f1dda2c3e1416ae88,511111205661,ALKA SELTZER COLD AND FLU TAB/ CAPS/ GEL,,False,ALKA SELTZER® PLUS COLD AND FLU TAB/ CAPS/ GEL,53e10d6368abd3c7065097cc
5f19e055be37ce33f74a1673,511111115151,TEST BRANDCODE @1595531349206,CANDY_AND_SWEETS,False,test brand @1595531349206,5332fa12e4b03c9a25efd1e7
5da60915a60b87376833e355,511111905806,511111905806,,False,ONE A DAY® HEART HEALTH,53e10d6368abd3c7065097cc
5c4637ba87ff35681e840d57,511111605058,09090909090,,True,Brand2,5c45f8b087ff3552f950f026
5332f7afe4b03c9a25efd13e,511111003472,,,False,Bud Light Lime,5332f7a7e4b03c9a25efd134
5da609621dda2c3e1416ae8f,511111105831,511111105831,,False,ONE A DAY® PRENATAL AND PREGNANCY,53e10d6368abd3c7065097cc
5a7e0665e4b0aedb3b84afd4,511111704140,DIETCHRIS2,,False,Diet Chris Cola,55b62995e4b0d8e685c14213
5332f73ee4b03c9a25efd108,511111403791,,,False,Dr Pepper,5332f5ebe4b03c9a25efd0a8
5ca6383b166eb32e98e0e450,511111804765,BOLD BUTCHER,,False,Bold Butcher,559c2234e4b06aca36af13c6
585a9686e4b03e62d1ce0e81,511111601678,LAY'S,,True,Lay's Original,5332f5fbe4b03c9a25efd0ba
585a96e0e4b03e62d1ce0e8a,511111401599,,,False,Quaker Chewy,5332f5fbe4b03c9a25efd0ba
592486bde410d61fcea3d121,511111300939,BEN & JERRY'S,FROZEN,True,BEN & JERRY'S,5332f5f6e4b03c9a25efd0b4
5f4a7a5dbe37ce2d95e65ca1,511111816263,TEST BRANDCODE @1598716509304,BAKING,False,test brand @1598716509304,5f4a7a5bbe37ce2d95e65c9f
5332fa7ae4b03c9a25efd22a,511111202950,,,False,Pibb Xtra,5332f5ebe4b03c9a25efd0a8
5c6c2f9295144c6db8fe1977,511111106432,FRS920,,True,"new-brand, of course",5c6c2ee995144c6db8fe1976
5f403231be37ce5f78d9ed15,511111615651,TEST BRANDCODE @1598042673378,BAKING,False,test brand @1598042673378,5f403231be37ce5f78d9ed14
5bcdfc5990fa074576779a15,511111804604,V8 HYDRATE,,False,V8 Hydrate,5a734034e4b0d58f376be874
57d95805e4b0ac389136a2b5,511111002369,COUNTRY TIME,,False,Country Time,559c2234e4b06aca36af13c6
540f240768abd3c7065097d4,511111102779,,,False,Frito Lay,56462469e4b0c05761111936
60074277be37ce360be63a00,511111419815,TEST BRANDCODE @1611088503732,BAKING,False,test brand @1611088503732,60074277be37ce360be639fe
585a96ade4b03e62d1ce0e84,511111401643,NAKED JUICE,,False,Naked Juice,5332f5fbe4b03c9a25efd0ba
592486bde410d61fcea3d122,511111800927,BREYERS,,True,BREYERS,5332f5f6e4b03c9a25efd0b4
5fa1c567be37ce402c4618f2,511111817215,TEST BRANDCODE @1604437351646,BAKING,False,test brand @1604437351646,5fa1c567be37ce402c4618ef
5d66d4666d5f3b6188d4f046,511111105275,511111105275,,False,Country Gardens Magazine,5d5d4fd16d5f3b23d1bc7905
5dc2dab01dda2c0ad7da64af,511111906353,GIRL SCOUT CEREAL,,False,Girl Scouts Cookie Cereal,5332f5f3e4b03c9a25efd0ae
53554c847a010fd9f8db0ed6,511111802792,MILLER LITE,,False,Miller Lite,5332f709e4b03c9a25efd0f1
5a5d2727e4b0db471c2d042e,511111000167,THIRD SHIFT,,False,Third Shift Brewing,5332f709e4b03c9a25efd0f1
5db32879ee7f2d6de4248976,511111112938,GOODNITES,BABY,True,GoodNites,55b62995e4b0d8e685c14213
5f513ea1be37ce21f1287c04,511111116523,TEST BRANDCODE @1599159969061,BAKING,False,test brand @1599159969061,5f513ea0be37ce21f1287c01
5fa1ba01be37ce402c4618e7,511111217183,TEST BRANDCODE @1604434433706,BAKING,False,test brand @1604434433706,53e10d6368abd3c7065097cc
5e387679ee7f2d697e835bd2,511111413950,MAYBELLINE,,False,Maybelline,5e28b81cee7f2d697e835bcd
5daf693c1dda2c3e1416ae9d,511111606093,YOPLAIT,,False,Yoplait®,5332f5f3e4b03c9a25efd0ae
5332f769e4b03c9a25efd122,511111303664,,,False,Odwalla,5332f5ebe4b03c9a25efd0a8
5f43faacbe37ce3ef3fd3719,511111515753,TEST BRANDCODE @1598290604214,CANDY_AND_SWEETS,False,test brand @1598290604214,5332fa12e4b03c9a25efd1e7
5fcff304be37ce6d53dfc684,511111417989,TEST BRANDCODE @1607463684591,BAKING,False,test brand @1607463684590,5fcff304be37ce6d53dfc683
5e387644ee7f2d697e835bd1,511111913948,L’OREAL PARIS - HAIR COLOR,,False,L’Oreal Paris - Hair Color,5e28b81cee7f2d697e835bcd
5f9770c0be37ce03d08a2d8a,511111917113,,BAKING,False,test brand @1603760320553,5f9770c0be37ce03d08a2d89
5da606361dda2c3e1416ae84,511111505594,"ALEVE CAPLETS, TABLETS, AND GEL CAPS",,False,"ALEVE® CAPLETS, TABLETS, AND GEL CAPS",53e10d6368abd3c7065097cc
5332fa1ae4b03c9a25efd1e9,511111103097,,,False,Roma,5332fa12e4b03c9a25efd1e7
5d66d38ca3a018093ab34724,511111605263,511111605263,,False,Clean Eating Magazine,5d5d4fd16d5f3b23d1bc7905
5f493682be37ce52f8314fcc,511111415909,TEST BRANDCODE @1598633602226,BAKING,False,test brand @1598633602226,5f493682be37ce52f8314fcb
5332f806e4b03c9a25efd16e,511111503309,,,False,Oikos,5332f7ffe4b03c9a25efd16b
5fda3712be37ce09e351596e,511111718352,,BAKING,False,test brand @1608136465926,5fda3711be37ce09e351596d
5fd7f2b3be37ce7339755869,511111218296,TEST BRANDCODE @1607987891733,BAKING,False,test brand @1607987891733,5fd7f2b3be37ce7339755868
